,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y
12753,8920.76,2974.12,0.33339,70.8042,1234995.303,126.613,3845.09,41.0,37.3076,15.093
12754,8640.21,2238.6,0.25909,83.6649,1215786.345,110.16,4047.17,42.0,34.7636,2.642
12755,6676.64,1878.65,0.28137,57.088,852606.5151,105.037,3079.04,5.0,39.6281,12.437999999999999
12756,12018.9,2633.08,0.21907,151.408,1685074.124,174.213,4657.42,151.0,25.9233,1.64
12757,4916.19,986.55,0.20067000000000002,47.1867,704882.5623,55.0155,2193.46,81.0,42.7963,0.698
12758,7775.89,2266.59,0.29148,88.8742,1056649.715,112.48200000000001,3223.93,83.0,38.7201,1.758
12759,8011.74,2265.65,0.28279,87.0206,1075233.673,129.844,3763.18,30.0,35.91900000000001,5.11
12760,9005.05,3142.66,0.34898,106.681,1259372.436,138.385,4194.01,61.0,31.8519,14.148
12761,4957.29,1768.84,0.35681,42.1923,736789.1174,78.8483,2471.95,43.0,42.0943,11.780999999999999
12762,21767.5,7557.54,0.34719,177.393,3111067.563,358.44699999999995,14641.91,95.0,26.4031,3.0460000000000003
12763,4951.44,1130.4,0.22829000000000002,43.328,691271.2522,55.9997,1871.91,15.0,44.1717,3.803
12764,11856.8,3150.92,0.26574000000000003,135.696,1603645.0669999996,171.368,4447.49,83.0,31.5433,2.8539999999999996
12765,8011.18,2166.53,0.27043,84.3378,1135279.0590000001,117.56700000000001,3629.7,6.0,36.4809,2.052
12766,6426.2,1841.8,0.2866,61.7782,879143.343,81.6792,3187.57,50.0,38.8896,12.265
12767,5218.12,1773.06,0.33978,44.4982,743861.1511,70.263,2632.44,41.0,40.876,12.148
12768,13934.0,4031.86,0.28935,184.778,1974024.2480000001,227.84599999999998,4552.62,28.0,30.0463,2.55
12769,7501.21,2235.22,0.29798,64.1537,943416.1355,115.464,3449.81,27.0,39.4709,2.128
12770,9837.91,3897.07,0.39611999999999997,105.448,1362140.2659999998,173.653,4040.44,100.0,32.9877,17.573
12771,6213.19,2171.49,0.34949,39.6868,873059.4866,91.8699,2283.94,24.0,41.5412,13.508
12772,6187.3,1806.06,0.29189,67.4045,826099.0101,83.7969,2953.35,27.0,39.1731,2.22
12773,10809.3,2588.16,0.2394300000000001,123.455,1473534.605,158.73,3627.54,14.0,33.314,2.059
12774,18454.3,6176.97,0.33471,257.181,2502660.309,324.368,5819.52,333.0,20.7655,2.589
12775,9197.04,2954.19,0.32121,89.2825,1283586.659,119.77600000000001,3603.56,42.0,36.4428,12.536
12776,4430.25,809.93,0.18281,40.8627,584658.6922,66.3373,2579.07,11.0,43.385,2.2030000000000003
12777,14637.7,4377.14,0.29903,214.417,2027002.0969999998,247.685,5416.81,283.0,23.2867,2.392
12778,9368.36,2475.78,0.26427,117.50200000000001,1276330.728,135.57299999999998,4125.22,129.0,32.9013,2.615
12779,10438.9,2860.69,0.27404,105.602,1480816.976,157.375,4022.69,40.0,33.1241,1.7469999999999999
12780,11503.0,3300.21,0.28689000000000003,114.915,1594220.5659999999,136.379,4725.75,65.0,32.184,19.328
12781,11182.9,4813.25,0.43041,89.0652,1381428.8769999999,203.56599999999997,2928.28,73.0,37.8897,18.868
12782,9801.04,3770.64,0.38471,84.60700000000001,1393273.591,140.08700000000002,3799.68,48.0,34.4391,8.742
12783,6853.17,2227.04,0.32495999999999997,63.8151,964516.3997,84.5767,2854.4,53.0,38.4486,15.915
12784,9992.55,3812.83,0.38156,95.1627,1391202.69,152.09,3574.92,39.0,33.0737,13.765999999999998
12785,8136.88,2536.51,0.31173,72.8852,1096937.788,105.21,3759.06,79.0,35.5699,2.307
12786,6869.38,1804.75,0.26272,64.2183,943348.2477,86.0646,3072.17,28.0,39.0703,8.027000000000001
12787,7025.41,3194.66,0.45471999999999996,45.3901,983242.7995,110.334,2776.24,10.0,40.809,14.443
12788,9040.83,3091.79,0.34198,78.6773,1216948.0,139.261,3643.04,23.0,35.5361,16.657
12789,11921.4,2633.38,0.22089,149.19899999999996,1670556.759,172.313,4652.23,150.0,20.422,1.6230000000000002
12790,3738.45,1093.22,0.29241999999999996,37.3857,533487.4377,44.3936,1784.0,12.0,44.5308,1.494
12791,13172.7,5209.97,0.39551,115.641,1869219.624,198.549,3861.51,151.0,35.1658,18.778
12792,14247.2,4096.55,0.28753,168.03099999999995,2005546.594,235.447,4527.78,26.0,29.5471,3.533
12793,9766.5,3907.02,0.40004,92.9014,1386440.858,143.546,3565.61,60.0,34.5773,16.145
12794,11309.8,3150.84,0.27859,130.808,1578270.39,179.875,4544.06,67.0,31.4106,3.2680000000000002
12795,14715.8,5102.65,0.34674,187.995,1989360.291,267.884,5292.37,117.0,25.3777,9.689
12796,12958.4,3493.28,0.26957,162.594,1798705.2030000002,211.935,4827.72,50.0,28.4308,2.74
12797,9393.41,3130.24,0.33323,100.715,1309499.255,132.857,3629.11,14.0,32.3242,1.955
12798,11880.3,3154.1,0.26548,167.595,1655790.199,190.896,4670.21,109.0,29.3361,1.9169999999999998
12799,6783.85,1667.86,0.24585,63.1864,931578.4219,83.2671,3265.1,34.0,37.8818,6.1770000000000005
12800,6128.14,2654.04,0.43309,57.6053,828410.0198,94.6343,2838.46,62.0,40.3682,17.691
12801,8846.75,2333.47,0.26376,89.116,1257290.93,137.209,3986.39,165.0,33.8272,1.306
12802,7264.51,1727.02,0.23773000000000002,72.6834,999566.9615,106.073,3200.73,95.0,38.3814,12.623
12803,14929.8,4982.11,0.3337,175.30200000000005,2091590.1909999999,250.074,5355.88,212.0,27.2688,2.099
12804,7557.25,1706.62,0.22582,67.4677,996984.4038,95.7866,3378.97,18.0,38.6377,15.286
12805,24786.0,8281.05,0.3341,262.865,3487137.9110000012,338.764,6096.15,78.0,22.9526,9.519
12806,8346.09,2207.9,0.26454,81.9039,1186918.221,120.99,3623.36,6.0,46.5464,2.116
12807,7301.14,2376.4,0.32548,56.6011,968670.8044,125.149,4452.43,27.0,34.8445,12.605
12808,4052.13,1229.52,0.30341999999999997,34.2061,551749.0919,49.5745,1394.17,32.0,44.5285,11.366
12809,11535.5,3613.33,0.31323,120.01100000000001,1619867.5,194.78799999999998,4624.11,64.0,30.4705,2.721
12810,15271.5,4860.27,0.31825,183.33599999999998,2121205.293,254.926,5318.29,168.0,24.9875,1.686
12811,7764.31,2124.1,0.27357,61.519,1057715.003,96.8959,3460.98,28.0,37.2674,11.397
12812,7156.09,2203.49,0.30791,73.8899,983742.3397,113.70200000000001,3078.59,79.0,39.0884,0.8029999999999999
12813,9297.16,2397.78,0.2579,114.057,1298080.689,136.747,4200.62,70.0,34.1512,3.245
12814,10264.7,3759.27,0.36623,69.352,1458798.783,139.22799999999998,4201.14,54.0,37.6491,15.640999999999998
12815,7782.6,2312.21,0.29709,66.3943,1089151.9209999999,99.0816,3174.82,94.0,37.4788,3.364
12816,21856.5,6229.83,0.28503,303.149,2988414.5160000008,315.558,6606.12,287.0,18.6518,2.068
12817,7810.74,2317.28,0.29667,83.4552,1049681.203,100.321,3120.0,81.0,39.4265,3.4330000000000003
12818,13911.6,4928.03,0.35423000000000004,165.252,1951074.5590000001,200.81900000000002,4978.84,85.0,27.6426,5.36
12819,16355.3,4642.41,0.28384000000000004,170.167,2240506.31,227.205,4826.49,44.0,27.9208,17.234
12820,7693.78,1915.93,0.24902,94.3689,1074948.639,122.521,3199.02,5.0,37.1042,0.755
12821,8978.31,3133.62,0.34902,86.3433,1238054.857,123.68799999999999,3632.54,115.0,35.485,4.82
12822,17285.3,4653.85,0.26923,175.74,2526627.4469999997,252.709,4843.18,124.0,28.8754,17.664
12823,8114.0,2325.41,0.28659,72.2162,1085419.371,107.434,3615.45,92.0,34.7627,15.189
12824,4219.25,800.23,0.18966,39.7881,555274.8883,60.4688,2563.76,12.0,43.385,2.093
12825,13436.0,4615.66,0.34352,119.514,1800311.39,189.805,5257.23,64.0,29.2573,13.929
12826,8713.67,1833.81,0.21045,87.1226,1220363.752,106.266,3810.02,11.0,34.0327,2.7260000000000004
12827,8808.19,2785.44,0.31623,95.2746,1221706.335,127.905,3512.07,9.0,36.032,2.5839999999999996
12828,6761.53,2447.78,0.36201,59.0937,978640.87,99.1944,3508.94,21.0,38.3569,12.11
12829,7298.7,2806.67,0.38454,61.7922,1067984.165,99.5389,3225.22,30.0,38.9115,1.528
12830,4490.7,1347.52,0.30006,36.8782,642606.5903,55.3206,1894.69,7.0,43.47,2.511
12831,9118.23,2136.51,0.23431,98.4704,1286423.4540000001,125.165,3857.89,51.0,34.8298,2.997
12832,16453.2,5510.33,0.3349,188.315,2355690.9790000003,247.419,4782.31,31.0,27.4538,6.351
12833,6085.9,2134.55,0.35073000000000004,37.6606,834193.5029,87.8427,2452.05,12.0,41.4985,12.843
12834,7289.87,2609.44,0.35795,63.0385,958505.8889,118.25200000000001,2834.91,27.0,38.5098,8.646
12835,9455.97,2137.21,0.22601,97.7752,1332004.432,132.329,4102.01,52.0,33.6672,4.21
12836,4149.04,1342.64,0.3236,34.1748,574355.6872,51.3967,1397.43,17.0,44.3094,1.525
12837,13102.3,4176.06,0.31872,112.625,1917874.5780000002,153.217,4665.73,76.0,30.5056,15.517999999999999
12838,8901.76,2550.33,0.28649,85.906,1261663.0729999999,121.709,3810.25,3.0,34.6747,1.4380000000000002
12839,5803.8,1554.66,0.26786,45.8081,824108.4323,74.5396,2136.73,2.0,41.8695,10.056000000000001
12840,4000.26,1087.13,0.27176,33.732,569494.3892,46.038999999999994,1773.46,12.0,44.4892,1.73
12841,4615.8,1648.96,0.35724,44.1695,631714.8092,61.9377,1829.79,33.0,43.633,12.757
12842,14637.1,5030.95,0.34371,157.106,2086223.4780000001,226.699,5642.32,77.0,25.0858,2.521
12843,5917.96,1312.09,0.22171,52.2586,853730.9119,80.7372,2282.52,28.0,41.1611,8.908
12844,9513.04,2781.48,0.29238000000000003,90.8062,1340652.117,136.909,3866.67,1.0,35.1259,2.713
12845,15124.6,2854.62,0.18874000000000002,176.0,2111310.4390000002,215.387,4727.57,27.0,28.4143,1.3730000000000002
12846,5010.84,1791.25,0.35746999999999995,63.5832,677351.7026,84.213,3082.88,29.0,39.6636,15.123
12847,8708.36,2934.28,0.33694,92.4698,1212811.463,100.601,3975.9,28.0,35.5912,11.878
12848,10562.6,2540.32,0.2405,126.58,1466396.418,172.951,4609.36,173.0,29.134,0.8909999999999999
12849,8232.91,2881.43,0.34998,71.2242,1186719.009,104.699,3341.9,59.0,35.1539,14.231
12850,6414.96,2105.99,0.32829,59.1873,898774.9694,88.4522,2738.73,45.0,40.6022,1.828
12851,9483.33,3721.9,0.39246,87.512,1375079.5359999998,134.731,4038.26,49.0,35.1273,15.387
12852,11010.4,3561.56,0.32347,68.7216,1472717.929,155.345,3839.13,66.0,35.3229,3.985
12853,9897.29,3507.52,0.35439,87.8424,1408693.4840000004,150.67,3625.86,20.0,32.1596,2.714
12854,15903.0,4626.66,0.29093,239.58700000000002,2195624.228,272.551,4769.06,279.0,27.8553,4.655
12855,8107.84,2158.96,0.26628,89.6619,1111953.326,110.38600000000001,3106.1,22.0,37.2814,0.993
12856,8799.81,2835.76,0.32225,92.7119,1249415.475,105.87100000000001,3675.64,22.0,36.2367,11.880999999999998
12857,5414.71,973.66,0.17981,59.4287,719935.4012,66.1663,2941.61,44.0,40.2774,11.758
12858,14960.3,3145.94,0.21028000000000002,204.49599999999998,2062574.46,234.91299999999998,4985.94,138.0,26.4224,2.715
12859,9165.58,2653.13,0.28946,95.68700000000001,1237650.961,128.6,3323.98,89.0,38.2728,2.2880000000000003
12860,7112.71,1747.52,0.24568,73.4477,983267.0596,95.0304,3243.29,29.0,32.9284,10.290999999999999
12861,7787.71,1558.35,0.2001,74.7961,1093255.76,82.1524,3225.93,23.0,35.3611,16.754
12862,14724.2,4551.01,0.30908,162.52700000000004,2047714.491,228.71099999999998,5230.46,197.0,27.3178,1.526
12863,6008.12,1754.47,0.29201,39.1195,831557.9495,88.1513,3126.08,25.0,40.1144,11.665
12864,3327.55,802.01,0.24101999999999998,28.8745,453098.9247,43.5389,1671.82,37.0,46.1409,9.84
12865,7538.87,2832.41,0.3757,71.5001,1041396.059,103.041,3179.03,19.0,38.2516,3.015
12866,4639.0,1392.54,0.30018,35.0862,647065.8125,58.1709,1854.4,16.0,43.4845,12.722999999999999
12867,9348.66,2475.64,0.26481,105.23100000000001,1323152.272,153.21,3824.44,15.0,34.1559,0.493
12868,5061.61,1296.17,0.25606999999999996,44.0591,723689.9784,64.8077,2242.57,12.0,40.2782,4.976
12869,23729.3,7890.07,0.3325,308.892,3319293.416,398.119,6315.87,116.0,17.834,3.2969999999999997
12870,6656.63,2424.45,0.36421,62.4555,939367.3554,97.9125,3195.41,53.0,38.284,6.112
12871,6031.47,1929.17,0.31985,52.9021,825818.435,83.4617,3225.91,13.0,39.7011,8.023
12872,12012.8,3744.43,0.3117,113.60600000000001,1732006.1619999998,163.297,4375.15,118.0,32.6,20.065
12873,9191.66,4626.85,0.50337,107.06299999999999,1204349.478,171.135,3240.77,99.0,38.1285,17.408
12874,6457.6,1578.59,0.24445,55.4602,904902.348,77.7615,3186.87,52.0,37.2366,14.741
12875,10801.9,3611.48,0.33433,109.618,1493086.967,155.436,4800.24,45.0,31.0684,16.71
12876,11204.8,3199.92,0.28558,141.57299999999995,1481654.767,185.903,4407.19,72.0,30.874000000000002,5.772
12877,8867.84,2048.7,0.23101999999999998,105.42399999999999,1212584.855,143.887,4005.14,37.0,34.1045,1.9269999999999998
12878,14710.4,5319.58,0.36162,159.64700000000005,2023664.7240000002,222.476,5077.21,72.0,27.1846,5.731
12879,3987.68,945.83,0.2371800000000001,34.065,569090.807,43.9523,1776.23,12.0,44.4794,2.017
12880,7972.39,2376.56,0.29809,86.6417,1082614.074,133.966,3541.97,40.0,36.1816,4.004
12881,24405.0,7572.69,0.31029,178.088,3480318.92,349.18699999999984,11677.59,218.0,23.4384,5.888999999999999
12882,13989.9,4506.45,0.32211999999999996,155.202,2014738.2,205.417,5552.26,86.0,25.5074,1.3630000000000002
12883,11642.7,3799.56,0.32634,92.5534,1559462.07,194.984,8646.05,79.0,35.6839,5.18
12884,9355.09,1940.99,0.20747,98.2715,1304360.396,135.517,3665.26,15.0,34.1409,2.0140000000000002
12885,15260.1,3916.36,0.25664000000000003,183.477,2150132.599,214.77200000000002,5713.6,63.0,23.093000000000004,1.555
12886,8407.56,2844.53,0.33833,92.6076,1151585.369,105.572,3542.47,23.0,36.2784,8.224
12887,5035.5,1545.27,0.30687,46.6407,701147.1158,62.4589,2288.71,15.0,42.1949,4.678
12888,8289.07,2570.8,0.31014,100.837,1123820.686,137.365,3804.09,46.0,36.2408,13.350999999999999
12889,8890.1,2099.89,0.2362,85.7663,1259782.11,103.573,4089.38,95.0,34.8057,1.656
12890,11300.2,3575.78,0.31643000000000004,130.863,1560143.3380000002,166.658,4870.37,73.0,27.235,3.341
12891,15386.1,5360.52,0.3484,182.29,2111982.727,245.87400000000002,5022.02,105.0,24.7624,11.614
12892,13771.9,4519.32,0.32815,113.17200000000001,1931172.93,180.033,4457.28,138.0,31.3519,19.897000000000002
12893,10982.6,3200.44,0.29141,117.311,1611109.515,173.96599999999995,3417.29,128.0,37.3819,16.217
12894,9098.74,2296.09,0.25235,92.9858,1266804.563,118.557,3802.52,43.0,35.225,2.6830000000000003
12895,9582.69,2733.39,0.28524,105.10600000000001,1322245.746,129.439,4032.79,14.0,33.9543,2.092
12896,10975.1,2997.35,0.2731,121.38600000000001,1548409.68,155.35,4669.39,58.0,30.9416,16.363
12897,10276.6,3157.9,0.30729,85.2145,1453607.83,131.658,4847.34,88.0,34.0987,6.265
12898,10661.3,2657.27,0.24924000000000002,89.2012,1504903.866,133.483,4029.33,153.0,33.9765,7.109
12899,6636.68,2520.63,0.3798,54.7335,923343.5492,101.36200000000001,3174.37,27.0,38.7346,4.2330000000000005
12900,6952.59,2652.06,0.38144,63.9586,1016332.3879999999,97.9292,3221.86,30.0,37.7664,1.129
12901,15810.3,4959.53,0.31368,188.953,2100887.616,234.00900000000001,5492.36,108.0,23.8543,9.922
12902,10114.1,3383.18,0.3345,71.3366,1403602.665,132.123,3927.39,109.0,34.5606,3.8680000000000003
12903,8299.76,1972.17,0.23761,93.5375,1116155.5159999998,114.124,3948.57,38.0,34.3916,3.4160000000000004
12904,3931.44,1165.88,0.29655,33.5129,538975.2837,48.1519,1399.03,17.0,46.5464,1.3980000000000001
12905,14648.2,5659.9,0.38638,129.787,2099791.296,224.59099999999998,5393.25,80.0,25.1356,16.218
12906,7509.39,1990.04,0.265,91.9948,1016989.0290000001,122.76700000000001,3734.82,33.0,36.5699,12.792
12907,5286.62,1184.21,0.22399999999999998,52.3366,716899.5262,63.8838,2364.37,18.0,41.294,7.528
12908,16143.0,3966.41,0.2457,222.294,2277062.873,271.573,5630.44,105.0,21.5418,2.7239999999999998
12909,7693.62,2278.51,0.29615,66.2414,1053670.5559999999,96.4369,3051.63,53.0,39.1176,15.709000000000001
12910,18959.9,4977.58,0.26253000000000004,242.75799999999998,2658046.669,275.918,5556.56,103.0,22.1587,2.7510000000000003
12911,5153.49,1652.54,0.32066,31.39,731754.0944,64.9852,2454.78,46.0,43.1645,11.875
12912,10810.6,4106.64,0.37987,103.411,1510653.237,152.32,4055.87,50.0,35.9729,19.543
12913,17593.1,5025.35,0.28564,239.727,2434967.188,318.818,5226.73,216.0,25.5498,4.58
12914,9700.29,3643.18,0.37556999999999996,91.4869,1307855.519,150.79399999999995,4362.83,35.0,32.7665,20.616999999999997
12915,8250.9,2522.05,0.30566,92.4027,1121669.7140000002,124.65700000000001,3265.02,86.0,38.5431,1.71
12916,9152.07,3297.49,0.36029,65.67399999999999,1275304.7179999999,128.987,3344.71,71.0,36.378,19.956
12917,12528.3,3752.59,0.29952,151.918,1730092.042,211.984,4509.53,53.0,30.3138,4.322
12918,13843.5,4183.85,0.30222,147.326,1964965.5569999998,215.55599999999998,5314.91,72.0,26.7409,1.597
12919,6337.69,1694.87,0.26742,56.1609,887850.9031,77.1685,3363.89,55.0,38.9675,2.489
12920,6630.15,2626.22,0.3961,60.1369,891094.6926,103.568,3236.76,65.0,39.0918,16.155
12921,12940.4,3574.23,0.2762,155.73,1798504.811,233.979,4391.7,83.0,29.9077,1.588
12922,9382.94,3379.4,0.36016,106.056,1225912.6909999999,146.82299999999995,3851.58,82.0,35.9187,16.77
12923,6989.91,1968.51,0.28162,66.9809,965140.0847,88.4384,3007.69,45.0,39.802,2.718
12924,11976.0,3343.88,0.27921,150.168,1692967.7119999996,219.291,4216.78,81.0,30.5878,1.786
12925,15166.8,4671.61,0.30801,172.641,2137269.423,223.22400000000002,5186.25,81.0,26.8637,17.033
12926,23180.2,7024.36,0.30303,306.75,3202998.442,370.324,6352.1,107.0,17.5413,3.846
12927,8113.57,3002.72,0.37008,81.7224,1137098.68,120.764,3590.26,89.0,35.8615,3.715
12928,9794.29,3938.87,0.40215,95.5141,1363976.458,172.175,4225.6,62.0,33.3011,17.962
12929,20392.7,6328.25,0.31031,271.805,2731611.8230000003,326.022,6335.23,254.0,20.5597,19.361
12930,7611.9,2606.96,0.34248,67.8144,1039091.2890000001,112.478,4912.36,86.0,31.0729,20.339000000000002
12931,7473.23,2588.44,0.34636,83.8908,1017221.969,120.43799999999999,3272.96,85.0,36.6929,15.814
12932,10318.0,3383.04,0.32787,107.07,1471613.938,149.967,3855.51,63.0,34.838,3.197
12933,9488.61,2979.14,0.31396999999999997,90.3047,1346304.4019999998,135.961,3526.49,13.0,35.7619,2.872
12934,12430.1,4382.14,0.35254,113.421,1746348.4030000004,190.75400000000002,3815.64,122.0,35.8221,18.588
12935,5612.96,1458.54,0.25985,62.4686,697851.7796,92.9614,3099.57,16.0,39.3725,2.356
12936,13646.3,5896.52,0.43209,96.6624,1914562.2759999998,215.53900000000002,4558.01,88.0,30.9651,18.882
12937,11728.3,2857.11,0.2436,148.616,1582050.5569999998,174.637,4546.73,59.0,30.4629,1.7369999999999999
12938,3910.91,1165.01,0.29788000000000003,35.8195,532312.9045,48.467,1394.69,32.0,44.4786,11.442
12939,11199.9,2765.19,0.24689,132.886,1580392.7580000001,171.993,4263.01,51.0,32.3596,1.421
12940,13612.5,2890.63,0.21235,167.07299999999995,1845045.919,220.497,4728.0,101.0,28.7537,1.7469999999999999
12941,6533.2,1895.96,0.2902,70.6568,928911.9543,80.7092,3185.74,13.0,38.2612,3.264
12942,9885.64,3727.38,0.37704,70.24600000000001,1383551.468,151.39600000000004,5023.73,24.0,38.6483,20.647
12943,16916.8,4376.49,0.2587,173.295,2299595.214,209.35,5237.54,185.0,27.1735,17.491
12944,13059.6,4493.59,0.34408,132.174,1747064.2680000004,200.11,4491.14,46.0,33.4415,4.0280000000000005
12945,5039.24,1418.54,0.28149,45.9698,704165.2271,63.6796,1977.94,15.0,46.5464,3.531
12946,5861.56,1413.38,0.24111999999999997,56.2715,790655.8558,84.2495,2963.74,42.0,40.6097,12.065
12947,24653.5,9627.22,0.3905,169.905,3422641.784,419.83099999999996,16064.11,126.0,25.5024,18.757
12948,27657.0,11182.1,0.40431,273.678,3873500.019,392.93199999999996,6174.64,206.0,23.8144,19.957
12949,15260.2,3324.56,0.21785,174.457,2157571.07,232.04,4868.84,87.0,27.4257,3.551
12950,6848.13,1440.43,0.21033000000000002,60.5449,931082.9537,77.9304,3075.22,28.0,39.3867,2.9210000000000003
12951,14301.9,4726.43,0.33047,164.291,1957704.0480000002,222.99,5235.48,185.0,28.3195,2.127
12952,21128.8,7221.82,0.34179,261.98400000000004,2855626.006,358.23,6243.04,291.0,20.9128,5.827000000000001
12953,13354.7,3425.45,0.25649,166.61900000000003,1844182.861,206.524,4756.0,107.0,27.8931,4.43
12954,13069.7,4467.99,0.34185,126.279,1865420.88,177.273,4678.0,140.0,30.5389,4.204
12955,11332.9,3768.6,0.33253,122.696,1581594.4419999996,196.955,4632.17,67.0,30.4082,2.653
12956,7233.71,2313.21,0.31978,43.1347,978813.3332,112.60700000000001,3870.65,28.0,37.2714,10.909
12957,6005.25,782.16,0.13024000000000002,45.8469,838287.9117,69.9397,2727.91,1.0,41.8787,0.6729999999999999
12958,7228.56,1914.38,0.26483,73.2691,977082.6398,95.1791,3240.46,38.0,31.842,18.892
12959,6395.42,1472.61,0.23026,66.7696,901573.3409999999,75.5312,2846.77,71.0,39.2992,7.234
12960,3991.56,1229.2,0.30794,34.689,544634.4383,52.4924,1387.23,32.0,44.4767,11.231
12961,12770.5,4461.89,0.34939000000000003,137.876,1801557.9719999998,186.908,4295.3,52.0,28.9739,2.989
12962,5974.83,1933.27,0.32356,55.5221,800267.2084,94.9264,2693.9,32.0,40.973,4.4830000000000005
12963,12352.5,4451.41,0.36036,130.215,1767893.014,196.518,4882.89,120.0,28.0389,16.236
12964,10806.6,4604.91,0.42612,90.1348,1552298.5159999996,153.929,3997.58,50.0,34.6482,11.030999999999999
12965,7922.3,2593.68,0.32738,93.9228,1118362.311,112.14399999999999,4410.86,32.0,36.1693,1.5659999999999998
12966,7069.33,1851.94,0.26195999999999997,76.3443,940855.3563,91.7834,3451.05,20.0,37.6049,13.175
12967,9964.26,5461.33,0.54809,90.2913,1261192.82,190.519,3026.13,128.0,37.7793,19.518
12968,12569.6,4344.86,0.34565999999999997,161.623,1770806.364,229.854,4668.37,115.0,29.2512,6.49
12969,6376.47,1987.94,0.31176,58.9191,888306.5648,91.7089,2687.23,42.0,40.7197,1.651
12970,8494.22,2450.78,0.28852,90.3315,1196742.0520000001,113.805,3599.19,93.0,36.6759,2.055
12971,8061.82,2559.33,0.31745999999999996,75.1337,1103998.567,112.919,3501.14,59.0,36.4404,15.948
12972,20794.8,7256.15,0.34894000000000003,258.57599999999996,2826944.195,324.22,5422.03,259.0,24.1718,6.37
12973,21091.9,6604.65,0.31313,262.546,2948757.9069999997,339.459,5511.24,88.0,23.3806,3.755
12974,9236.26,3779.17,0.40915999999999997,96.9793,1223337.217,143.151,3335.43,98.0,37.72,14.444
12975,16967.3,4466.37,0.26323,194.037,2271159.751,265.298,5164.23,202.0,25.993000000000002,2.6689999999999996
12976,9682.59,3519.94,0.36353,72.8751,1312809.148,142.73,4274.86,68.0,32.3646,17.765
12977,9245.25,4332.53,0.46862,89.7744,1308818.125,161.539,4248.22,102.0,36.8172,15.122
12978,5379.7,1788.47,0.33244,42.1821,732590.8881,76.3983,2541.77,49.0,40.4536,13.453
12979,8766.29,2347.15,0.26774000000000003,90.4831,1240936.25,129.803,4057.88,163.0,33.9447,1.364
12980,11488.8,4432.45,0.3858,135.944,1566831.2519999999,202.38099999999997,4282.34,82.0,32.6324,18.528
12981,13491.6,5012.21,0.3715,108.50399999999999,1810951.968,244.843,4364.29,142.0,27.8654,6.653
12982,8581.14,1974.13,0.23005,90.6348,1180253.837,98.6132,3524.61,35.0,35.8238,14.013
12983,7710.01,1453.38,0.1885,75.2342,1087805.814,97.613,3720.86,10.0,34.5192,1.818
12984,7559.87,2824.9,0.37367,62.6305,1079305.995,101.775,4060.94,64.0,37.1306,5.585
12985,7286.38,2794.86,0.38356999999999997,56.7036,1047047.0279999999,107.029,3279.21,22.0,38.8299,11.855
12986,7123.15,1429.05,0.20062,79.6806,961055.3051,115.70200000000001,3391.97,37.0,36.7182,1.786
12987,4631.4,1449.42,0.31295,53.603,635859.1141,84.6635,2505.46,31.0,43.5077,13.139000000000001
12988,6046.39,2715.38,0.44909,63.44300000000001,858193.1531,92.16,2667.9,62.0,41.3531,13.720999999999998
12989,5586.49,1551.97,0.2778,58.1055,743011.4456,84.2191,2672.85,33.0,41.0593,4.721
12990,5609.1,1351.2,0.24089000000000002,71.3681,780611.9529,78.033,2785.73,71.0,39.6351,7.2860000000000005
12991,13376.2,4869.79,0.36406,130.719,1903838.6709999999,192.18200000000002,4923.45,57.0,26.8278,16.782
12992,5394.32,1769.43,0.32800999999999997,55.8255,756372.8914,69.5598,2491.16,30.0,41.9675,4.372
12993,11152.6,3904.8,0.35012,91.1762,1564287.75,153.622,4303.4,101.0,32.1854,16.185
12994,8912.59,2329.92,0.26141,103.26299999999999,1254230.178,118.448,3926.28,52.0,34.415,3.174
12995,15201.6,3883.14,0.25544,190.09400000000002,2150445.891,216.112,5697.67,65.0,26.6685,1.348
12996,16249.3,6717.98,0.41343,193.997,2265799.39,274.41,6346.91,190.0,22.2163,19.671
12997,4604.2,927.03,0.20134000000000002,39.8863,628586.7072,52.6347,2375.12,48.0,43.2212,9.591000000000001
12998,8780.13,3287.0,0.37435999999999997,68.3882,1174583.784,144.776,5335.22,72.0,36.1202,4.842
12999,24286.3,6887.7,0.2836,229.13400000000001,3428304.5530000012,313.395,6331.23,294.0,18.5782,19.674
13000,15218.3,4529.08,0.2976,154.042,2170400.776,226.015,6248.52,94.0,24.5936,1.71
13001,9151.0,2514.9,0.27482,100.054,1301898.895,150.836,3894.76,42.0,33.5887,2.171
13002,4843.8,1549.68,0.31993,45.326,684027.9378,66.5513,2116.76,38.0,43.078,3.6689999999999996
13003,5824.61,1540.8,0.26453000000000004,43.1567,802248.3398,87.0332,2822.81,39.0,40.9055,14.258
13004,7746.7,2813.89,0.36323,73.1646,1040572.72,120.806,3263.21,104.0,36.7884,2.101
13005,13903.1,4147.07,0.29828000000000005,99.2107,1848896.18,208.058,4431.26,96.0,30.5621,17.861
13006,8406.83,1641.31,0.19523,80.1049,1208616.121,96.228,3887.44,10.0,34.99,1.217
13007,13797.9,3491.52,0.25304,180.428,1875508.5580000002,214.245,4924.82,101.0,27.4731,2.358
13008,14391.0,4051.51,0.28153,202.28,1990451.004,240.141,5377.64,280.0,24.6909,2.0669999999999997
13009,14769.5,4913.89,0.3327,160.541,2034980.949,213.41400000000002,4937.75,145.0,28.246,5.182
