,GTT,GTn,GGn,Ts,T48,T2,P48,P2,Pexh,TIC,mf,GT_coef1,GT_coef2,Y
4698,14725.643999999998,1547.476,7826.076,113.815,642.415,609.962,1.6540000000000001,8.83,1.022,17.208,0.341,0.953,0.995,12
4699,38990.442,2678.0759999999996,9128.175,332.25199999999995,823.034,689.842,2.971,15.502,1.036,43.803000000000004,0.867,0.9740000000000001,0.99,21
4700,8379.411,1386.759,7129.017,60.356,581.648,580.962,1.3880000000000001,7.428999999999999,1.02,12.107999999999999,0.24,0.966,0.996,9
4701,38988.252,2678.087,9131.75,332.15,811.132,687.268,2.967,15.345,1.036,42.906000000000006,0.85,0.977,1.0,21
4702,38979.723,2678.083,9139.054,332.18300000000005,821.063,691.913,2.957,15.296,1.035,43.441,0.86,0.9620000000000001,1.0,21
4703,14721.68,1547.457,7757.28,113.76,650.36,609.386,1.661,8.997,1.022,17.648,0.349,0.968,0.978,12
4704,21632.938,1924.3229999999999,8487.408000000001,175.30700000000002,712.533,639.544,2.081,11.107999999999999,1.026,25.4,0.503,0.9670000000000001,0.985,15
4705,21637.158,1924.3329999999999,8501.821,175.308,717.503,642.432,2.076,11.065999999999999,1.026,25.601,0.507,0.9540000000000001,0.987,15
4706,8375.291,1386.735,7052.545,60.31399999999999,569.2909999999999,574.5169999999999,1.392,7.457999999999999,1.021,11.648,0.231,0.998,0.9940000000000001,9
4707,50993.282999999996,3087.4709999999995,9307.492,437.95300000000003,904.715,726.927,3.5839999999999996,18.278,1.042,58.836000000000006,1.165,0.985,0.998,24
4708,2084.422,1325.721,6625.590999999999,6.229,532.624,556.9580000000001,1.162,6.346,1.0190000000000001,25.691999999999997,0.17600000000000002,0.968,0.975,3
4709,29795.562,2307.2929999999997,8837.484,246.33700000000002,785.426,672.9680000000001,2.498,13.197000000000001,1.03,34.809,0.6890000000000001,0.953,0.987,18
4710,38988.323,2678.072,9127.971,332.153,839.9630000000001,694.6410000000001,2.97,15.639000000000001,1.035,44.968999999999994,0.89,0.9640000000000001,0.98,21
4711,21637.792999999998,1924.348,8507.044,175.31799999999998,705.817,639.641,2.075,10.96,1.026,24.954,0.494,0.958,0.997,15
4712,38983.08,2678.085,9135.595,332.093,819.693,690.677,2.9610000000000003,15.345,1.035,43.418,0.86,0.9670000000000001,0.998,21
4713,72770.826,3560.42,9781.627,645.069,1102.138,786.187,4.49,22.564,1.0490000000000002,91.179,1.805,0.9540000000000001,0.985,27
4714,4238.262,1344.34,6798.726,22.338,559.9590000000001,567.4630000000001,1.2409999999999999,6.7410000000000005,1.0190000000000001,23.179000000000002,0.20800000000000002,0.961,0.981,6
4715,50994.417,3087.54,9323.955,438.101,923.405,736.01,3.56,18.15,1.041,59.901,1.186,0.956,0.9990000000000001,24
4716,29793.398999999998,2307.3320000000003,8828.226999999999,246.24599999999998,765.2189999999999,666.3910000000001,2.502,13.097000000000001,1.03,33.635,0.6659999999999999,0.971,0.997,18
4717,72756.546,3560.3579999999997,9723.775,644.818,1056.501,770.915,4.555,23.029,1.052,88.262,1.7469999999999999,1.0,0.9790000000000001,27
4718,50986.776,3087.1940000000004,9293.614,438.01800000000003,920.806,727.682,3.6069999999999998,18.741,1.042,60.532,1.198,0.9940000000000001,0.977,24
4719,8379.069,1386.757,7121.589,60.352,582.78,581.039,1.389,7.444,1.02,12.157,0.24100000000000002,0.9670000000000001,0.9940000000000001,9
4720,21627.442000000003,1924.31,8468.854,175.22799999999998,714.046,638.0509999999999,2.0869999999999997,11.218,1.026,25.564,0.506,0.9790000000000001,0.977,15
4721,14717.142,1547.443,7699.06,113.728,633.38,602.355,1.666,8.988999999999999,1.023,16.938,0.335,0.998,0.982,12
4722,39017.4,2677.925,9110.347,332.56199999999995,819.07,684.395,2.995,15.79,1.036,43.907,0.8690000000000001,0.9990000000000001,0.978,21
4723,14724.815,1547.473,7814.630999999999,113.79899999999999,641.424,609.234,1.655,8.843,1.022,17.175,0.34,0.9570000000000001,0.9940000000000001,12
4724,72772.895,3560.425,9778.933,644.939,1092.8010000000002,783.77,4.492,22.488000000000003,1.0490000000000002,90.368,1.7890000000000001,0.9590000000000001,0.9890000000000001,27
4725,29761.962000000003,2306.841,8793.161,245.94400000000002,767.347,663.9580000000001,2.5140000000000002,13.294,1.031,33.938,0.672,0.992,0.985,18
4726,72782.128,3560.426,9782.811,644.827,1078.7930000000001,780.804,4.484,22.223000000000003,1.05,88.91799999999999,1.76,0.963,1.0,27
4727,50994.072,3087.507,9311.044,438.04400000000004,918.166,731.308,3.58,18.359,1.042,59.842,1.185,0.9740000000000001,0.992,24
4728,50992.942,3087.4570000000003,9304.664,438.00300000000004,899.77,724.922,3.5869999999999997,18.28,1.042,58.507,1.158,0.991,0.9990000000000001,24
4729,14721.223,1547.4560000000001,7752.759,113.76899999999999,649.439,608.951,1.661,8.999,1.022,17.611,0.349,0.97,0.978,12
4730,72762.833,3560.389,9748.636999999999,644.768,1078.139,777.887,4.5280000000000005,22.863000000000003,1.05,89.751,1.777,0.9790000000000001,0.98,27
4731,72761.296,3560.365,9732.306999999999,644.8380000000001,1059.116,772.0880000000001,4.545,22.914,1.051,88.318,1.7480000000000002,0.995,0.982,27
4732,29766.994,2307.031,8811.22,246.013,785.71,670.7739999999999,2.5069999999999997,13.333,1.03,34.955,0.6920000000000001,0.9690000000000001,0.9790000000000001,18
4733,50994.375,3087.525,9314.938,438.022,922.91,733.5239999999999,3.574,18.333,1.041,60.121,1.19,0.9670000000000001,0.992,24
4734,4455.638,1378.484,6627.059,9.17,575.538,563.7230000000001,1.254,6.825,1.0190000000000001,5.896,0.217,0.988,0.977,3
4735,39014.135,2677.9640000000004,9112.315999999999,332.51099999999997,816.627,684.169,2.992,15.734000000000002,1.036,43.695,0.865,0.998,0.981,21
4736,50994.405999999995,3087.5440000000003,9324.52,437.94599999999997,924.105,736.3380000000001,3.5589999999999997,18.147000000000002,1.041,59.942,1.187,0.955,0.9990000000000001,24
4737,4349.851,1337.219,6621.713000000001,6.812,584.866,563.034,1.24,6.745,1.0190000000000001,23.969,0.24100000000000002,0.983,0.982,3
4738,21626.304,1924.3110000000001,8466.03,175.235,710.995,636.899,2.088,11.212,1.026,25.413,0.503,0.983,0.978,15
4739,50994.983,3087.554,9318.624,438.07300000000004,930.4730000000001,736.404,3.57,18.345,1.041,60.63399999999999,1.2,0.9590000000000001,0.99,24
4740,29761.88,2306.777,8799.295,246.003,770.3530000000001,665.362,2.511,13.282,1.03,34.086999999999996,0.675,0.986,0.985,18
4741,21629.174,1924.3129999999999,8474.396999999999,175.25799999999998,714.172,638.6619999999999,2.085,11.189,1.026,25.546,0.506,0.975,0.9790000000000001,15
4742,39010.775,2677.99,9114.209,332.42800000000005,817.5139999999999,684.88,2.99,15.707,1.036,43.716,0.866,0.995,0.982,21
4743,5398.776,1320.221,6651.198,5.994,637.302,573.385,1.2670000000000001,6.952999999999999,1.0190000000000001,31.704,0.299,0.956,0.975,3
4744,14722.013,1547.4620000000002,7773.751,113.78,635.85,606.06,1.659,8.875,1.023,16.965999999999998,0.336,0.973,0.992,12
4745,2810.197,1364.99,6775.102,25.993000000000002,505.19599999999997,559.122,1.198,6.497999999999999,1.0190000000000001,9.441,0.134,0.9740000000000001,0.978,6
4746,8375.625,1386.737,7056.224,60.317,572.545,575.626,1.392,7.47,1.021,11.779000000000002,0.233,0.9940000000000001,0.992,9
4747,29797.007,2307.245,8842.436,246.328,775.174,670.485,2.497,13.095,1.03,34.163000000000004,0.6759999999999999,0.956,0.995,18
4748,14718.203000000001,1547.451,7724.226,113.73899999999999,622.2769999999999,600.3,1.663,8.872,1.023,16.393,0.325,0.998,0.995,12
4749,8378.278,1386.753,7108.5109999999995,60.349,577.6669999999999,579.0369999999999,1.389,7.433,1.02,11.958,0.237,0.975,0.996,9
4750,8376.328000000001,1386.7420000000002,7064.9169999999995,60.324,583.263,579.144,1.391,7.515,1.02,12.208,0.242,0.982,0.985,9
4751,8380.492,1386.765,7146.504,60.369,590.242,584.163,1.3869999999999998,7.452000000000001,1.02,12.442,0.24600000000000002,0.9540000000000001,0.992,9
4752,8378.226999999999,1386.7520000000002,7105.3769999999995,60.349,580.904,579.8969999999999,1.389,7.454,1.02,12.091,0.239,0.973,0.993,9
4753,8374.931,1386.734,7037.635,60.308,581.698,577.683,1.393,7.542000000000001,1.02,12.161,0.24100000000000002,0.991,0.982,9
4754,2757.515,1361.868,6601.398,8.14,521.563,553.154,1.193,6.46,1.0190000000000001,11.497,0.162,1.0,0.982,3
4755,72775.69099999999,3560.402,9752.005,645.126,1050.673,771.3430000000001,4.52,22.451999999999998,1.051,87.027,1.723,0.99,0.998,27
4756,72761.128,3560.3779999999997,9740.655999999999,644.945,1070.512,775.467,4.5360000000000005,22.909000000000002,1.051,89.213,1.766,0.986,0.98,27
4757,50993.264,3087.4709999999995,9308.446,438.01300000000003,904.365,727.079,3.582,18.254,1.042,58.781000000000006,1.1640000000000001,0.9840000000000001,0.9990000000000001,24
4758,8377.589,1386.7479999999998,7098.469,60.339,570.651,576.565,1.39,7.409,1.021,11.677999999999999,0.231,0.9840000000000001,1.0,9
4759,50993.698,3087.502,9315.975,438.097,912.067,731.0110000000001,3.571,18.186,1.042,59.202,1.172,0.971,1.0,24
4760,29763.798,2306.801,8807.465,246.015,755.4739999999999,661.812,2.509,13.128,1.031,33.133,0.6559999999999999,0.99,0.997,18
4761,14717.905,1547.45,7721.835999999999,113.73299999999999,620.575,599.73,1.663,8.866,1.023,16.316,0.32299999999999995,1.0,0.996,12
4762,4282.7970000000005,1344.319,6806.029,22.333000000000002,560.182,567.581,1.242,6.737,1.0190000000000001,23.125,0.209,0.96,0.983,6
4763,50994.142,3087.5009999999997,9306.737,437.952,926.8860000000001,732.456,3.588,18.548,1.041,60.677,1.2009999999999998,0.975,0.983,24
4764,2923.884,1357.1960000000001,6822.339,24.598000000000003,509.12699999999995,560.197,1.199,6.4479999999999995,1.0190000000000001,13.850999999999999,0.14400000000000002,0.963,0.9890000000000001,6
4765,38975.066,2678.077,9143.521999999999,332.12300000000005,827.164,694.7639999999999,2.95,15.265999999999998,1.035,43.766999999999996,0.867,0.953,1.0,21
4766,38991.708,2678.0809999999997,9128.308,332.184,813.1139999999999,687.0110000000001,2.971,15.421,1.036,43.114,0.8540000000000001,0.98,0.996,21
4767,72762.792,3560.4040000000005,9770.622,644.862,1104.6019999999999,785.85,4.505,22.808000000000003,1.0490000000000002,91.709,1.815,0.958,0.977,27
4768,8380.056999999999,1386.7620000000002,7140.026999999999,60.37,586.372,582.773,1.3880000000000001,7.44,1.02,12.290999999999999,0.243,0.9590000000000001,0.9940000000000001,9
4769,5364.795,1346.3970000000002,6838.61,22.743000000000002,589.0,572.871,1.275,6.896,1.0190000000000001,23.463,0.244,0.9520000000000001,0.988,6
4770,6440.4580000000005,1387.854,6826.821999999999,30.331,582.9730000000001,569.98,1.32,7.053999999999999,1.02,1.742,0.23399999999999999,0.981,0.9990000000000001,6
4771,72763.271,3560.382,9744.984,644.936,1072.884,776.342,4.532,22.862,1.051,89.337,1.768,0.983,0.981,27
4772,3234.1490000000003,1368.001,6595.894,8.671,538.8340000000001,556.607,1.2109999999999999,6.593999999999999,1.0190000000000001,8.495,0.177,0.998,0.976,3
4773,8380.474,1386.765,7150.36,60.364,583.203,582.186,1.3869999999999998,7.412000000000001,1.02,12.159,0.24100000000000002,0.9590000000000001,0.998,9
4774,29762.226000000002,2306.762,8800.239,245.93900000000002,762.922,663.321,2.511,13.222000000000001,1.031,33.628,0.6659999999999999,0.99,0.99,18
4775,8379.815,1386.761,7127.8640000000005,60.361999999999995,598.457,585.942,1.3880000000000001,7.516,1.02,12.779000000000002,0.253,0.9520000000000001,0.983,9
4776,14720.776000000002,1547.4560000000001,7750.871999999999,113.749,640.097,606.312,1.661,8.942,1.023,17.187,0.34,0.977,0.985,12
4777,38987.91,2678.08,9130.651,332.199,821.346,689.956,2.967,15.445,1.036,43.635,0.8640000000000001,0.972,0.993,21
4778,14718.177,1547.4460000000001,7712.224,113.74,637.331,603.98,1.665,8.991,1.023,17.105,0.33899999999999997,0.991,0.981,12
4779,39001.221,2678.052,9121.063,332.29,811.628,684.836,2.9810000000000003,15.538,1.036,43.162,0.855,0.99,0.991,21
4780,29792.822999999997,2307.388,8827.994,246.234,790.46,673.556,2.502,13.285,1.03,35.165,0.696,0.956,0.981,18
4781,72761.06,3560.3759999999997,9730.981,644.879,1056.12,771.252,4.547,22.9,1.052,88.06,1.743,0.997,0.983,27
4782,29761.261000000002,2306.778,8800.452,245.92700000000002,780.534,668.3610000000001,2.51,13.350999999999999,1.03,34.699,0.687,0.9790000000000001,0.9790000000000001,18
4783,1190.119,1385.979,6702.137,9.65,481.476,553.799,1.136,6.13,1.0190000000000001,0.0,0.099,0.9570000000000001,0.981,3
4784,72766.02799999999,3560.402,9754.684000000001,645.0830000000001,1078.798,778.4780000000001,4.52,22.761,1.05,89.664,1.775,0.976,0.983,27
4785,2469.8520000000003,1358.915,6607.441999999999,8.026,522.12,554.7280000000001,1.182,6.433,1.0190000000000001,12.489,0.159,0.9890000000000001,0.976,3
4786,3020.329,1331.721,6618.927,6.497000000000001,547.124,557.122,1.196,6.484,1.0190000000000001,24.92,0.198,0.983,0.983,3
4787,14721.752,1547.4620000000002,7771.213000000001,113.77,634.094,605.471,1.659,8.869,1.023,16.887999999999998,0.33399999999999996,0.975,0.993,12
4788,8379.601999999999,1386.76,7126.328,60.358999999999995,594.164,584.611,1.3880000000000001,7.496,1.02,12.61,0.25,0.956,0.986,9
4789,29770.047000000002,2307.129,8812.405999999999,245.99400000000003,786.242,671.0239999999999,2.506,13.332,1.03,34.982,0.693,0.968,0.9790000000000001,18
4790,72775.711,3560.41,9757.663,645.105,1057.98,773.5939999999999,4.513999999999999,22.439,1.051,87.587,1.734,0.9840000000000001,0.997,27
4791,21625.216,1924.342,8470.925,175.215,682.1489999999999,629.184,2.0869999999999997,10.989,1.0270000000000001,23.826,0.47200000000000003,0.9990000000000001,1.0,15
4792,462.27,1356.03,6724.228,7.899,451.103,547.25,1.103,5.87,1.0190000000000001,1.505,0.07,0.956,0.997,3
4793,14721.878,1547.46,7766.895,113.774,644.6,608.1990000000001,1.66,8.943,1.022,17.374000000000002,0.344,0.9690000000000001,0.9840000000000001,12
4794,14719.237,1547.4520000000002,7734.106,113.751,630.438,602.967,1.662,8.908,1.023,16.761,0.332,0.9890000000000001,0.99,12
4795,50992.698,3087.422,9304.599,438.093,932.215,733.289,3.592,18.652,1.041,61.17,1.2109999999999999,0.975,0.978,24
4796,14719.733,1547.4579999999999,7749.3369999999995,113.749,621.124,600.982,1.661,8.822000000000001,1.023,16.311,0.32299999999999995,0.991,1.0,12
4797,72761.94099999999,3560.3740000000003,9731.913,645.008,1055.243,771.09,4.545,22.873,1.052,87.954,1.7409999999999999,0.997,0.9840000000000001,27
4798,39010.851,2677.9840000000004,9113.591,332.532,823.5419999999999,686.459,2.99,15.765999999999998,1.036,44.148,0.8740000000000001,0.992,0.978,21
4799,50996.989,3087.6059999999998,9318.273000000001,438.064,935.9780000000001,737.69,3.572,18.421,1.041,61.101000000000006,1.21,0.9570000000000001,0.986,24
4800,72761.185,3560.3720000000003,9733.433,644.705,1060.175,772.425,4.544,22.906999999999996,1.051,88.39299999999999,1.75,0.9940000000000001,0.982,27
4801,29761.639,2306.846,8792.186,245.952,773.2439999999999,665.552,2.5140000000000002,13.343,1.03,34.304,0.679,0.9890000000000001,0.981,18
4802,14720.367,1547.453,7742.738,113.74799999999999,642.2669999999999,606.5790000000001,1.662,8.97,1.023,17.296,0.342,0.978,0.982,12
4803,38988.933,2678.0679999999998,9126.934000000001,332.19300000000004,843.775,695.4730000000001,2.971,15.687000000000001,1.035,45.251000000000005,0.8959999999999999,0.963,0.977,21
4804,29791.65,2307.4,8821.85,246.285,762.153,664.95,2.505,13.109000000000002,1.031,33.483000000000004,0.6629999999999999,0.977,0.997,18
4805,6372.6,1354.839,6758.771,24.226999999999997,589.872,566.798,1.31,7.0520000000000005,1.02,19.537,0.256,0.996,0.993,6
4806,29762.167999999998,2306.8179999999998,8806.68,245.997,778.738,668.404,2.508,13.304,1.03,34.555,0.684,0.976,0.982,18
4807,72769.019,3560.3920000000003,9751.415,644.799,1068.719,775.7669999999999,4.523,22.693,1.051,88.779,1.757,0.982,0.987,27
4808,50994.573,3087.551,9325.254,437.963,926.5139999999999,737.1439999999999,3.5580000000000003,18.159000000000002,1.041,60.118,1.19,0.953,0.998,24
4809,21628.265,1924.308,8470.761,175.235,716.5930000000001,638.966,2.086,11.225,1.026,25.691999999999997,0.509,0.976,0.976,15
4810,4162.59,1344.618,6758.278,22.335,528.179,556.749,1.24,6.625,1.02,21.419,0.183,1.0,0.9990000000000001,6
4811,5238.12,1394.475,6815.789000000001,31.553,555.004,566.705,1.286,6.891,1.02,0.0,0.19399999999999998,0.98,0.992,6
4812,50995.367999999995,3087.5759999999996,9324.229,438.048,931.2660000000001,738.073,3.5610000000000004,18.237000000000002,1.041,60.536,1.198,0.9520000000000001,0.9940000000000001,24
4813,14723.826000000001,1547.465,7788.72,113.788,654.15,611.698,1.6580000000000001,8.967,1.022,17.783,0.35200000000000004,0.956,0.98,12
4814,38986.23,2678.0820000000003,9131.586,332.202,826.013,691.5269999999999,2.966,15.465,1.035,43.937,0.87,0.968,0.991,21
4815,39005.314,2678.04,9119.360999999999,332.423,800.982,681.3439999999999,2.984,15.482999999999999,1.036,42.45399999999999,0.841,0.9990000000000001,0.996,21
4816,4577.568,1414.14,6734.306,11.374,579.069,569.405,1.262,6.806,1.0190000000000001,0.0,0.214,0.9590000000000001,0.987,3
4817,8379.811,1386.761,7131.494000000001,60.358999999999995,592.5459999999999,584.315,1.3880000000000001,7.482,1.02,12.543,0.248,0.956,0.988,9
4818,14720.668,1547.455,7748.899,113.76299999999999,640.9680000000001,606.472,1.661,8.951,1.023,17.229,0.341,0.977,0.9840000000000001,12
4819,72776.44900000001,3560.3920000000003,9747.24,645.111,1042.618,768.97,4.526,22.438000000000002,1.052,86.368,1.71,0.996,1.0,27
4820,29762.158,2306.831,8794.159,246.023,764.671,663.2819999999999,2.513,13.267999999999999,1.031,33.769,0.669,0.993,0.987,18
4821,21625.357000000004,1924.3339999999998,8469.223,175.263,688.238,630.76,2.0869999999999997,11.04,1.0270000000000001,24.166999999999998,0.478,0.996,0.995,15
4822,38997.398,2678.07,9124.535,332.275,806.328,684.137,2.977,15.434000000000001,1.036,42.72,0.846,0.9890000000000001,0.997,21
4823,21633.731,1924.3470000000002,8496.255,175.312,697.163,636.069,2.0780000000000003,10.958,1.026,24.535,0.486,0.971,0.9990000000000001,15
4824,14717.662,1547.443,7702.11,113.714,639.0740000000001,604.0419999999999,1.666,9.021,1.023,17.197,0.34,0.993,0.978,12
4825,21630.218999999997,1924.316,8478.083,175.237,713.2669999999999,638.789,2.084,11.163,1.026,25.480999999999998,0.504,0.973,0.981,15
4826,2857.195,1358.354,6777.405,24.794,510.99300000000005,559.879,1.198,6.502999999999999,1.0190000000000001,13.283,0.14400000000000002,0.971,0.978,6
4827,50994.227999999996,3087.526,9320.176,438.083,920.2389999999999,734.205,3.565,18.192999999999998,1.041,59.751999999999995,1.183,0.9620000000000001,0.998,24
4828,29761.096,2306.841,8787.114,246.019,777.189,666.221,2.516,13.4,1.03,34.571999999999996,0.684,0.99,0.977,18
4829,29761.964,2306.839,8790.108,245.952,765.8539999999999,663.26,2.515,13.3,1.031,33.864000000000004,0.67,0.995,0.985,18
4830,72769.086,3560.405,9758.388,645.101,1077.282,778.383,4.516,22.674,1.05,89.425,1.77,0.975,0.986,27
4831,21629.241,1924.3410000000001,8482.088,175.28,690.957,632.851,2.083,10.99,1.0270000000000001,24.26,0.48,0.985,0.998,15
4832,72770.708,3560.414,9769.729,645.111,1088.531,781.9830000000001,4.503,22.608,1.05,90.212,1.786,0.965,0.986,27
4833,3424.033,1372.2120000000002,6599.696,8.88,541.552,556.822,1.219,6.622000000000001,1.0190000000000001,8.094,0.18100000000000002,1.0,0.978,3
4834,72777.54400000001,3560.4320000000002,9786.096,645.154,1091.958,784.217,4.482,22.336,1.0490000000000002,90.088,1.7830000000000001,0.956,0.9940000000000001,27
4835,8374.743,1386.7320000000002,7032.616999999999,60.306000000000004,583.2909999999999,577.971,1.393,7.556,1.02,12.228,0.242,0.991,0.98,9
4836,50991.975,3087.3920000000003,9299.905,437.976,923.445,729.8810000000001,3.5980000000000003,18.647000000000002,1.042,60.582,1.199,0.985,0.98,24
4837,8379.083,1386.756,7110.853,60.356,599.061,585.504,1.389,7.54,1.02,12.812999999999999,0.254,0.956,0.98,9
4838,3891.3309999999997,1388.693,6778.243,30.410999999999998,525.939,562.382,1.2409999999999999,6.712999999999999,1.02,0.0,0.155,0.982,0.98,6
4839,8378.933,1386.756,7107.448,60.347,603.76,586.7669999999999,1.389,7.568,1.02,13.0,0.257,0.953,0.976,9
4840,38995.702000000005,2678.058,9122.617,332.355,834.283,691.716,2.977,15.689,1.035,44.695,0.885,0.9740000000000001,0.9790000000000001,21
4841,8381.013,1386.767,7156.384,60.383,589.554,584.308,1.3869999999999998,7.437,1.02,12.41,0.24600000000000002,0.9520000000000001,0.9940000000000001,9
4842,14721.669,1547.46,7765.795,113.772,639.297,606.694,1.66,8.911,1.023,17.133,0.33899999999999997,0.973,0.988,12
4843,6985.948,1373.547,6767.06,27.659000000000002,604.904,570.486,1.334,7.2,1.02,10.472999999999999,0.267,0.993,0.9890000000000001,6
4844,38988.568,2678.08,9130.167,332.16,820.685,689.648,2.968,15.448,1.036,43.599,0.863,0.973,0.993,21
4845,72774.858,3560.403,9757.099,644.995,1060.761,774.235,4.515,22.486,1.051,87.87,1.739,0.983,0.995,27
4846,50995.443,3087.5159999999996,9309.878,438.083,938.237,736.117,3.585,18.622,1.041,61.525,1.218,0.966,0.978,24
4847,29761.263,2306.841,8794.296999999999,246.018,780.732,667.867,2.513,13.386,1.03,34.746,0.688,0.983,0.977,18
4848,21636.397999999997,1924.339,8501.496,175.298,710.03,640.278,2.077,11.017000000000001,1.026,25.204,0.499,0.9590000000000001,0.992,15
4849,7016.066,1373.09,6740.276,27.587,612.701,571.4490000000001,1.3359999999999999,7.267,1.02,10.994000000000002,0.273,0.995,0.98,6
4850,29762.312,2306.811,8806.621,245.94299999999998,775.507,667.48,2.508,13.28,1.03,34.36,0.68,0.978,0.9840000000000001,18
4851,72773.091,3560.434,9784.646,644.81,1098.624,785.6389999999999,4.486000000000001,22.456,1.0490000000000002,90.76100000000001,1.797,0.9540000000000001,0.9890000000000001,27
4852,14723.741000000002,1547.47,7802.0869999999995,113.78399999999999,635.197,607.006,1.656,8.824,1.023,16.904,0.335,0.965,0.997,12
4853,14725.503999999999,1547.477,7827.468000000001,113.81,638.92,609.0459999999999,1.6540000000000001,8.806000000000001,1.022,17.047,0.337,0.955,0.998,12
4854,72755.06,3560.348,9725.442,645.024,1063.39,772.7510000000001,4.553999999999999,23.085,1.051,88.885,1.76,0.996,0.976,27
4855,3281.417,1350.257,6844.4169999999995,23.38,521.7669999999999,562.269,1.21,6.483,1.0190000000000001,18.145,0.162,0.9570000000000001,0.9940000000000001,6
4856,50993.74,3087.49,9307.19,437.955,913.488,729.123,3.585,18.385,1.042,59.567,1.179,0.981,0.992,24
4857,4708.723,1352.033,6618.206999999999,7.57,576.693,560.315,1.255,6.772,1.0190000000000001,17.323,0.23399999999999999,0.9990000000000001,0.99,3
4858,72775.382,3560.3979999999997,9749.846,644.785,1048.537,770.6469999999999,4.523,22.465,1.051,86.875,1.72,0.992,0.998,27
4859,72764.259,3560.393,9761.690999999999,645.071,1092.463,782.289,4.513999999999999,22.811999999999998,1.05,90.795,1.797,0.9670000000000001,0.9790000000000001,27
4860,14720.833999999999,1547.4589999999998,7757.733,113.756,631.4159999999999,604.188,1.66,8.874,1.023,16.779,0.332,0.981,0.993,12
4861,8376.511,1386.7420000000002,7077.889,60.32899999999999,569.19,575.393,1.391,7.426,1.021,11.63,0.23,0.991,0.998,9
4862,1546.392,1396.9089999999999,6718.145,10.331,495.846,557.491,1.151,6.228,1.0190000000000001,0.0,0.114,0.951,0.9790000000000001,3
4863,50993.119000000006,3087.461,9305.328000000001,437.98400000000004,902.087,725.694,3.5869999999999997,18.293,1.042,58.68,1.162,0.9890000000000001,0.998,24
4864,72774.161,3560.4,9743.155999999999,644.8340000000001,1040.2930000000001,768.085,4.531000000000001,22.484,1.052,86.243,1.7069999999999999,0.9990000000000001,0.9990000000000001,27
4865,14722.82,1547.465,7783.423000000001,113.775,640.29,607.6759999999999,1.6580000000000001,8.888,1.022,17.159000000000002,0.34,0.9670000000000001,0.99,12
4866,29795.49,2307.271,8835.658000000001,246.274,765.688,667.176,2.499,13.061,1.03,33.623000000000005,0.6659999999999999,0.966,0.9990000000000001,18
4867,39000.42,2678.062,9122.686,332.376,802.171,682.4860000000001,2.9789999999999996,15.434000000000001,1.036,42.468,0.841,0.9940000000000001,0.998,21
4868,21637.529,1924.3239999999998,8500.202,175.30700000000002,724.0039999999999,644.101,2.077,11.118,1.026,25.953000000000003,0.514,0.951,0.982,15
4869,14722.457,1547.464,7780.566,113.78299999999999,637.2040000000001,606.7080000000001,1.6580000000000001,8.873,1.023,17.02,0.337,0.97,0.992,12
4870,29760.955,2306.79,8799.51,245.976,786.566,669.9830000000001,2.511,13.401,1.03,35.069,0.6940000000000001,0.976,0.975,18
4871,3507.6820000000002,1418.175,6735.664000000001,11.62,549.243,565.594,1.227,6.62,1.0190000000000001,0.0,0.17800000000000002,0.9570000000000001,0.985,3
4872,452.476,1354.741,6719.134,7.809,449.355,546.437,1.102,5.862,1.0190000000000001,2.0380000000000003,0.069,0.9590000000000001,0.998,3
4873,21621.86,1924.315,8454.933,175.185,697.541,631.944,2.092,11.181,1.0270000000000001,24.737,0.49,1.0,0.983,15
4874,38983.106,2678.077,9132.964,332.11800000000005,838.196,695.3560000000001,2.963,15.537,1.035,44.742,0.8859999999999999,0.9590000000000001,0.985,21
4875,50993.255999999994,3087.449,9301.206,438.037,920.253,729.375,3.595,18.585,1.042,60.287,1.193,0.985,0.983,24
4876,14724.898000000001,1547.474,7816.66,113.80799999999999,640.565,609.076,1.655,8.834,1.022,17.134,0.33899999999999997,0.9570000000000001,0.995,12
4877,5760.132,1392.894,6841.293000000001,31.274,564.385,568.336,1.301,6.937,1.02,0.0,0.20800000000000002,0.977,1.0,6
4878,38981.082,2678.0809999999997,9136.528,332.194,827.702,693.2139999999999,2.9589999999999996,15.392000000000001,1.035,43.949,0.87,0.961,0.9940000000000001,21
4879,50992.123,3087.402,9302.234,438.064,927.811,731.578,3.595,18.649,1.041,60.875,1.205,0.98,0.9790000000000001,24
4880,72756.108,3560.355,9727.556,644.706,1063.552,772.915,4.551,23.051,1.051,88.852,1.7590000000000001,0.995,0.977,27
4881,39007.711,2678.013,9116.146,332.417,816.755,685.1289999999999,2.987,15.665999999999999,1.036,43.622,0.8640000000000001,0.993,0.9840000000000001,21
4882,8373.238000000001,1386.717,7000.812,60.275,583.361,576.816,1.3940000000000001,7.597,1.02,12.249,0.242,1.0,0.975,9
4883,4978.288,1394.385,6834.585999999999,31.531,546.63,566.09,1.2770000000000001,6.825,1.02,0.0,0.184,0.976,0.996,6
4884,8375.507,1386.7379999999998,7044.041,60.315,592.198,581.025,1.392,7.587999999999999,1.02,12.579,0.249,0.98,0.975,9
4885,8379.229,1386.757,7111.811,60.358000000000004,606.002,587.587,1.389,7.574,1.02,13.085999999999999,0.259,0.95,0.975,9
4886,14718.732,1547.45,7725.82,113.721,631.271,602.863,1.663,8.927999999999999,1.023,16.809,0.33299999999999996,0.991,0.988,12
